"Workout #";"Date";"Workout Name";"Duration (sec)";"Exercise Name";"Set Order";"Weight (kg)";"Reps";"RPE";"Distance (meters)";"Seconds";"Notes";"Workout Notes"
"70";"2024-03-28 19:41:13";"Karhu 1.0.B #5";"3780";"Upright Row (Barbell)";"3";"38.0";"7";"";"";"";"";""
"70";"2024-03-28 19:41:13";"Karhu 1.0.B #5";"3780";"Bent Over Row (Barbell)";"1";"60.0";"10";"";"";"";"";""
"70";"2024-03-28 19:41:13";"Karhu 1.0.B #5";"3780";"Bent Over Row (Barbell)";"2";"60.0";"8";"";"";"";"";""
"70";"2024-03-28 19:41:13";"Karhu 1.0.B #5";"3780";"Bent Over Row (Barbell)";"3";"60.0";"8";"";"";"";"";""
"70";"2024-03-28 19:41:13";"Karhu 1.0.B #5";"3780";"Chest Dip";"1";"0.0";"8";"";"";"";"";""
"70";"2024-03-28 19:41:13";"Karhu 1.0.B #5";"3780";"Chest Dip";"2";"0.0";"10";"";"";"";"";""
"70";"2024-03-28 19:41:13";"Karhu 1.0.B #5";"3780";"Chest Dip";"3";"0.0";"8";"";"";"";"";""
"71";"2024-03-30 10:13:53";"Fighter Pullup Challenge #28";"1732";"Pull Up";"1";"0.0";"10";"";"";"";"";""
"71";"2024-03-30 10:13:53";"Fighter Pullup Challenge #28";"1732";"Pull Up";"2";"24.0";"4";"";"";"";"";""
"71";"2024-03-30 10:13:53";"Fighter Pullup Challenge #28";"1732";"Pull Up";"3";"24.0";"3";"";"";"";"";""
"71";"2024-03-30 10:13:53";"Fighter Pullup Challenge #28";"1732";"Pull Up";"4";"24.0";"3";"";"";"";"";""
"71";"2024-03-30 10:13:53";"Fighter Pullup Challenge #28";"1732";"Pull Up";"5";"0.0";"12";"";"";"";"";""
"71";"2024-03-30 10:13:53";"Fighter Pullup Challenge #28";"1732";"Pull Up";"6";"0.0";"11";"";"";"";"";""
"71";"2024-03-30 10:13:53";"Fighter Pullup Challenge #28";"1732";"Pull Up";"7";"0.0";"7";"";"";"";"";""
"72";"2024-03-30 13:15:45";"Gripper #20";"815";"Hand Gripper";"1";"68.0";"20";"";"";"";"";""
"72";"2024-03-30 13:15:45";"Gripper #20";"815";"Hand Gripper";"2";"68.0";"20";"";"";"";"";""
"72";"2024-03-30 13:15:45";"Gripper #20";"815";"Hand Gripper";"3";"68.0";"20";"";"";"";"";""
"72";"2024-03-30 13:15:45";"Gripper #20";"815";"Hand Gripper";"4";"68.0";"20";"";"";"";"";""
"72";"2024-03-30 13:15:45";"Gripper #20";"815";"Hand Gripper";"5";"68.0";"20";"";"";"";"";""
"73";"2024-03-31 17:28:02";"Karhu 1.0.C #6";"3989";"Power Snatch (Barbell)";"1";"30.0";"1";"";"";"";"";""
"73";"2024-03-31 17:28:02";"Karhu 1.0.C #6";"3989";"Power Snatch (Barbell)";"2";"40.0";"1";"";"";"";"";""
"73";"2024-03-31 17:28:02";"Karhu 1.0.C #6";"3989";"Power Snatch (Barbell)";"3";"50.0";"1";"";"";"";"";""
"73";"2024-03-31 17:28:02";"Karhu 1.0.C #6";"3989";"Power Snatch (Barbell)";"4";"60.0";"1";"";"";"";"";""
"73";"2024-03-31 17:28:02";"Karhu 1.0.C #6";"3989";"Power Clean";"1";"50.0";"1";"";"";"";"";""
"73";"2024-03-31 17:28:02";"Karhu 1.0.C #6";"3989";"Power Clean";"2";"60.0";"1";"";"";"";"";""
"73";"2024-03-31 17:28:02";"Karhu 1.0.C #6";"3989";"Power Clean";"3";"70.0";"1";"";"";"";"";""
"73";"2024-03-31 17:28:02";"Karhu 1.0.C #6";"3989";"Power Clean";"4";"80.0";"1";"";"";"";"";""
"73";"2024-03-31 17:28:02";"Karhu 1.0.C #6";"3989";"Power Clean";"5";"80.0";"1";"";"";"";"";""
"73";"2024-03-31 17:28:02";"Karhu 1.0.C #6";"3989";"Split Jerk (Barbell)";"1";"50.0";"1";"";"";"";"";""
"73";"2024-03-31 17:28:02";"Karhu 1.0.C #6";"3989";"Split Jerk (Barbell)";"2";"60.0";"1";"";"";"";"";""
"73";"2024-03-31 17:28:02";"Karhu 1.0.C #6";"3989";"Split Jerk (Barbell)";"3";"70.0";"1";"";"";"";"";""
"73";"2024-03-31 17:28:02";"Karhu 1.0.C #6";"3989";"Split Jerk (Barbell)";"4";"80.0";"1";"";"";"";"";""
"73";"2024-03-31 17:28:02";"Karhu 1.0.C #6";"3989";"Split Jerk (Barbell)";"5";"80.0";"1";"";"";"";"";""
"73";"2024-03-31 17:28:02";"Karhu 1.0.C #6";"3989";"Front Squat (Barbell)";"1";"80.0";"5";"";"";"";"";""
"73";"2024-03-31 17:28:02";"Karhu 1.0.C #6";"3989";"Front Squat (Barbell)";"2";"80.0";"5";"";"";"";"";""
"73";"2024-03-31 17:28:02";"Karhu 1.0.C #6";"3989";"Front Squat (Barbell)";"3";"80.0";"5";"";"";"";"";""
"73";"2024-03-31 17:28:02";"Karhu 1.0.C #6";"3989";"Front Squat (Barbell)";"4";"80.0";"5";"";"";"";"";""
"73";"2024-03-31 17:28:02";"Karhu 1.0.C #6";"3989";"Front Squat (Barbell)";"5";"80.0";"6";"";"";"";"";""
"73";"2024-03-31 17:28:02";"Karhu 1.0.C #6";"3989";"Push Press";"1";"60.0";"5";"";"";"";"";""
"73";"2024-03-31 17:28:02";"Karhu 1.0.C #6";"3989";"Push Press";"2";"60.0";"5";"";"";"";"";""
"73";"2024-03-31 17:28:02";"Karhu 1.0.C #6";"3989";"Push Press";"3";"60.0";"5";"";"";"";"";""
"73";"2024-03-31 17:28:02";"Karhu 1.0.C #6";"3989";"Push Press";"4";"60.0";"5";"";"";"";"";""
"73";"2024-03-31 17:28:02";"Karhu 1.0.C #6";"3989";"Push Press";"5";"60.0";"8";"";"";"";"";""
"73";"2024-03-31 17:28:02";"Karhu 1.0.C #6";"3989";"Jefferson Curl";"1";"62.0";"5";"";"";"";"";""
"73";"2024-03-31 17:28:02";"Karhu 1.0.C #6";"3989";"Jefferson Curl";"2";"62.0";"5";"";"";"";"";""
"73";"2024-03-31 17:28:02";"Karhu 1.0.C #6";"3989";"Jefferson Curl";"3";"62.0";"5";"";"";"";"";""
"73";"2024-03-31 17:28:02";"Karhu 1.0.C #6";"3989";"Side Bend (Dumbbell)";"1";"62.0";"5";"";"";"";"";""
"73";"2024-03-31 17:28:02";"Karhu 1.0.C #6";"3989";"Side Bend (Dumbbell)";"2";"62.0";"5";"";"";"";"";""
"73";"2024-03-31 17:28:02";"Karhu 1.0.C #6";"3989";"Side Bend (Dumbbell)";"3";"62.0";"5";"";"";"";"";""
"73";"2024-03-31 17:28:02";"Karhu 1.0.C #6";"3989";"Bicep Curl (Barbell)";"1";"40.0";"10";"";"";"";"";""
"73";"2024-03-31 17:28:02";"Karhu 1.0.C #6";"3989";"Bicep Curl (Barbell)";"2";"40.0";"11";"";"";"";"";""
"73";"2024-03-31 17:28:02";"Karhu 1.0.C #6";"3989";"Bicep Curl (Barbell)";"3";"40.0";"6";"";"";"";"";""
"73";"2024-03-31 17:28:02";"Karhu 1.0.C #6";"3989";"Upright Row (Barbell)";"1";"40.0";"10";"";"";"";"";""
"73";"2024-03-31 17:28:02";"Karhu 1.0.C #6";"3989";"Upright Row (Barbell)";"2";"40.0";"7";"";"";"";"";""
"73";"2024-03-31 17:28:02";"Karhu 1.0.C #6";"3989";"Upright Row (Barbell)";"3";"40.0";"6";"";"";"";"";""
"73";"2024-03-31 17:28:02";"Karhu 1.0.C #6";"3989";"Chest Dip";"1";"0.0";"10";"";"";"";"";""
"73";"2024-03-31 17:28:02";"Karhu 1.0.C #6";"3989";"Chest Dip";"2";"0.0";"6";"";"";"";"";""
"73";"2024-03-31 17:28:02";"Karhu 1.0.C #6";"3989";"Chest Dip";"3";"0.0";"6";"";"";"";"";""
"73";"2024-03-31 17:28:02";"Karhu 1.0.C #6";"3989";"Bent Over Row (Barbell)";"1";"62.0";"6";"";"";"";"";""
"73";"2024-03-31 17:28:02";"Karhu 1.0.C #6";"3989";"Bent Over Row (Barbell)";"2";"62.0";"6";"";"";"";"";""
"73";"2024-03-31 17:28:02";"Karhu 1.0.C #6";"3989";"Bent Over Row (Barbell)";"3";"62.0";"6";"";"";"";"";""
"74";"2024-03-31 19:49:59";"Gripper #21";"792";"Hand Gripper";"1";"68.0";"20";"";"";"";"";""
"74";"2024-03-31 19:49:59";"Gripper #21";"792";"Hand Gripper";"2";"68.0";"20";"";"";"";"";""
"74";"2024-03-31 19:49:59";"Gripper #21";"792";"Hand Gripper";"3";"68.0";"20";"";"";"";"";""
"74";"2024-03-31 19:49:59";"Gripper #21";"792";"Hand Gripper";"4";"68.0";"20";"";"";"";"";""
"74";"2024-03-31 19:49:59";"Gripper #21";"792";"Hand Gripper";"5";"68.0";"20";"";"";"";"";""
"75";"2024-04-01 16:35:23";"Fighter Pullup Challenge #29";"1704";"Pull Up";"1";"0.0";"15";"";"";"";"";""
"75";"2024-04-01 16:35:23";"Fighter Pullup Challenge #29";"1704";"Pull Up";"2";"24.0";"5";"";"";"";"";""
"75";"2024-04-01 16:35:23";"Fighter Pullup Challenge #29";"1704";"Pull Up";"3";"24.0";"3";"";"";"";"";""
"75";"2024-04-01 16:35:23";"Fighter Pullup Challenge #29";"1704";"Pull Up";"4";"24.0";"4";"";"";"";"";""
"75";"2024-04-01 16:35:23";"Fighter Pullup Challenge #29";"1704";"Pull Up";"5";"0.0";"13";"";"";"";"";""
"75";"2024-04-01 16:35:23";"Fighter Pullup Challenge #29";"1704";"Pull Up";"6";"0.0";"11";"";"";"";"";""
"75";"2024-04-01 16:35:23";"Fighter Pullup Challenge #29";"1704";"Pull Up";"7";"0.0";"10";"";"";"";"";""
"75";"2024-04-01 16:35:23";"Fighter Pullup Challenge #29";"1704";"Pull Up";"8";"0.0";"3";"";"";"";"";""
"76";"2024-04-03 17:57:26";"Fighter Pullup Challenge #30";"1646";"Pull Up";"1";"0.0";"12";"";"";"";"";""
"76";"2024-04-03 17:57:26";"Fighter Pullup Challenge #30";"1646";"Pull Up";"2";"24.0";"5";"";"";"";"";""
"76";"2024-04-03 17:57:26";"Fighter Pullup Challenge #30";"1646";"Pull Up";"3";"24.0";"4";"";"";"";"";""
"76";"2024-04-03 17:57:26";"Fighter Pullup Challenge #30";"1646";"Pull Up";"4";"24.0";"4";"";"";"";"";""
"76";"2024-04-03 17:57:26";"Fighter Pullup Challenge #30";"1646";"Pull Up";"5";"0.0";"15";"";"";"";"";""
"76";"2024-04-03 17:57:26";"Fighter Pullup Challenge #30";"1646";"Pull Up";"6";"0.0";"10";"";"";"";"";""
"76";"2024-04-03 17:57:26";"Fighter Pullup Challenge #30";"1646";"Pull Up";"7";"0.0";"12";"";"";"";"";""
"76";"2024-04-03 17:57:26";"Fighter Pullup Challenge #30";"1646";"Pull Up";"8";"0.0";"5";"";"";"";"";""
"77";"2024-04-03 19:23:26";"Gripper #22";"785";"Hand Gripper";"1";"68.0";"20";"";"";"";"";""
"77";"2024-04-03 19:23:26";"Gripper #22";"785";"Hand Gripper";"2";"68.0";"20";"";"";"";"";""
"77";"2024-04-03 19:23:26";"Gripper #22";"785";"Hand Gripper";"3";"68.0";"20";"";"";"";"";""
"77";"2024-04-03 19:23:26";"Gripper #22";"785";"Hand Gripper";"4";"68.0";"20";"";"";"";"";""
"77";"2024-04-03 19:23:26";"Gripper #22";"785";"Hand Gripper";"5";"68.0";"20";"";"";"";"";""
"78";"2024-04-05 14:43:20";"Fighter Pullup Challenge #31";"1825";"Pull Up";"1";"0.0";"15";"";"";"";"";""
"78";"2024-04-05 14:43:20";"Fighter Pullup Challenge #31";"1825";"Pull Up";"2";"24.0";"6";"";"";"";"";""
"78";"2024-04-05 14:43:20";"Fighter Pullup Challenge #31";"1825";"Pull Up";"3";"24.0";"4";"";"";"";"";""
"78";"2024-04-05 14:43:20";"Fighter Pullup Challenge #31";"1825";"Pull Up";"4";"24.0";"4";"";"";"";"";""
"78";"2024-04-05 14:43:20";"Fighter Pullup Challenge #31";"1825";"Pull Up";"5";"0.0";"16";"";"";"";"";""
"78";"2024-04-05 14:43:20";"Fighter Pullup Challenge #31";"1825";"Pull Up";"6";"0.0";"10";"";"";"";"";""
"78";"2024-04-05 14:43:20";"Fighter Pullup Challenge #31";"1825";"Pull Up";"7";"0.0";"10";"";"";"";"";""
"78";"2024-04-05 14:43:20";"Fighter Pullup Challenge #31";"1825";"Pull Up";"8";"0.0";"6";"";"";"";"";""
"79";"2024-04-05 19:36:29";"HBB #1";"2488";"Chest Dip";"1";"0.0";"10";"";"";"";"";""
"79";"2024-04-05 19:36:29";"HBB #1";"2488";"Chest Dip";"2";"0.0";"10";"";"";"";"";""
"79";"2024-04-05 19:36:29";"HBB #1";"2488";"Chest Dip";"3";"0.0";"6";"";"";"";"";""
"79";"2024-04-05 19:36:29";"HBB #1";"2488";"Chest Dip";"4";"0.0";"5";"";"";"";"";""
"79";"2024-04-05 19:36:29";"HBB #1";"2488";"Chest Dip";"5";"0.0";"5";"";"";"";"";""
"79";"2024-04-05 19:36:29";"HBB #1";"2488";"Overhead Press (Unilateral)";"1";"24.0";"5";"";"";"";"";""
"79";"2024-04-05 19:36:29";"HBB #1";"2488";"Overhead Press (Unilateral)";"2";"24.0";"5";"";"";"";"";""
"79";"2024-04-05 19:36:29";"HBB #1";"2488";"Overhead Press (Unilateral)";"3";"24.0";"5";"";"";"";"";""
"79";"2024-04-05 19:36:29";"HBB #1";"2488";"Overhead Press (Unilateral)";"4";"24.0";"5";"";"";"";"";""
"79";"2024-04-05 19:36:29";"HBB #1";"2488";"Overhead Press (Unilateral)";"5";"24.0";"5";"";"";"";"";""
"79";"2024-04-05 19:36:29";"HBB #1";"2488";"Push Up";"1";"0.0";"10";"";"";"";"";""
"79";"2024-04-05 19:36:29";"HBB #1";"2488";"Push Up";"2";"0.0";"10";"";"";"";"";""
"79";"2024-04-05 19:36:29";"HBB #1";"2488";"Push Up";"3";"0.0";"10";"";"";"";"";""
"79";"2024-04-05 19:36:29";"HBB #1";"2488";"Push Up";"4";"0.0";"5";"";"";"";"";""
"79";"2024-04-05 19:36:29";"HBB #1";"2488";"Push Up";"5";"0.0";"5";"";"";"";"";""
"79";"2024-04-05 19:36:29";"HBB #1";"2488";"Ab Wheel";"1";"0.0";"5";"";"";"";"";""
"79";"2024-04-05 19:36:29";"HBB #1";"2488";"Ab Wheel";"2";"0.0";"5";"";"";"";"";""
"79";"2024-04-05 19:36:29";"HBB #1";"2488";"Ab Wheel";"3";"0.0";"5";"";"";"";"";""
"79";"2024-04-05 19:36:29";"HBB #1";"2488";"Ab Wheel";"4";"0.0";"5";"";"";"";"";""
"79";"2024-04-05 19:36:29";"HBB #1";"2488";"Ab Wheel";"5";"0.0";"5";"";"";"";"";""
"79";"2024-04-05 19:36:29";"HBB #1";"2488";"Crunch";"1";"24.0";"5";"";"";"";"";""
"79";"2024-04-05 19:36:29";"HBB #1";"2488";"Crunch";"2";"24.0";"5";"";"";"";"";""
"79";"2024-04-05 19:36:29";"HBB #1";"2488";"Crunch";"3";"24.0";"5";"";"";"";"";""
"79";"2024-04-05 19:36:29";"HBB #1";"2488";"Crunch";"4";"24.0";"5";"";"";"";"";""
"79";"2024-04-05 19:36:29";"HBB #1";"2488";"Crunch";"5";"24.0";"5";"";"";"";"";""
"79";"2024-04-05 19:36:29";"HBB #1";"2488";"Weighted Russian Twist";"1";"24.0";"5";"";"";"";"";""
"79";"2024-04-05 19:36:29";"HBB #1";"2488";"Weighted Russian Twist";"2";"24.0";"5";"";"";"";"";""
"79";"2024-04-05 19:36:29";"HBB #1";"2488";"Weighted Russian Twist";"3";"24.0";"5";"";"";"";"";""
"79";"2024-04-05 19:36:29";"HBB #1";"2488";"Weighted Russian Twist";"4";"24.0";"5";"";"";"";"";""
"79";"2024-04-05 19:36:29";"HBB #1";"2488";"Weighted Russian Twist";"5";"24.0";"5";"";"";"";"";""
"79";"2024-04-05 19:36:29";"HBB #1";"2488";"Pistol Squat";"1";"0.0";"5";"";"";"";"";""
"79";"2024-04-05 19:36:29";"HBB #1";"2488";"Pistol Squat";"2";"0.0";"5";"";"";"";"";""
"79";"2024-04-05 19:36:29";"HBB #1";"2488";"Pistol Squat";"3";"0.0";"5";"";"";"";"";""
"79";"2024-04-05 19:36:29";"HBB #1";"2488";"Pistol Squat";"4";"0.0";"5";"";"";"";"";""
"79";"2024-04-05 19:36:29";"HBB #1";"2488";"Pistol Squat";"5";"0.0";"5";"";"";"";"";""
"79";"2024-04-05 19:36:29";"HBB #1";"2488";"Standing Calf Raise (Bodyweight)";"1";"";"15";"";"";"";"";""
"79";"2024-04-05 19:36:29";"HBB #1";"2488";"Standing Calf Raise (Bodyweight)";"2";"";"15";"";"";"";"";""
"79";"2024-04-05 19:36:29";"HBB #1";"2488";"Standing Calf Raise (Bodyweight)";"3";"";"15";"";"";"";"";""
"79";"2024-04-05 19:36:29";"HBB #1";"2488";"Standing Calf Raise (Bodyweight)";"4";"";"15";"";"";"";"";""
"79";"2024-04-05 19:36:29";"HBB #1";"2488";"Standing Calf Raise (Bodyweight)";"5";"";"15";"";"";"";"";""
"80";"2024-04-05 20:28:32";"Gripper #23";"967";"Hand Gripper";"1";"68.0";"25";"";"";"";"";""
"80";"2024-04-05 20:28:32";"Gripper #23";"967";"Hand Gripper";"2";"68.0";"20";"";"";"";"";""
"80";"2024-04-05 20:28:32";"Gripper #23";"967";"Hand Gripper";"3";"68.0";"20";"";"";"";"";""
"80";"2024-04-05 20:28:32";"Gripper #23";"967";"Hand Gripper";"4";"68.0";"20";"";"";"";"";""
"80";"2024-04-05 20:28:32";"Gripper #23";"967";"Hand Gripper";"5";"68.0";"20";"";"";"";"";""
"81";"2024-04-07 17:05:58";"Karhu 1.0.A #7";"5041";"Hang Snatch (Barbell)";"1";"30.0";"1";"";"";"";"";""
"81";"2024-04-07 17:05:58";"Karhu 1.0.A #7";"5041";"Hang Snatch (Barbell)";"2";"40.0";"1";"";"";"";"";""
"81";"2024-04-07 17:05:58";"Karhu 1.0.A #7";"5041";"Hang Snatch (Barbell)";"3";"50.0";"1";"";"";"";"";""
"81";"2024-04-07 17:05:58";"Karhu 1.0.A #7";"5041";"Hang Snatch (Barbell)";"4";"60.0";"1";"";"";"";"";""
"81";"2024-04-07 17:05:58";"Karhu 1.0.A #7";"5041";"Hang Snatch (Barbell)";"5";"50.0";"1";"";"";"";"";""
"81";"2024-04-07 17:05:58";"Karhu 1.0.A #7";"5041";"Hang Clean (Barbell)";"1";"50.0";"1";"";"";"";"";""
"81";"2024-04-07 17:05:58";"Karhu 1.0.A #7";"5041";"Hang Clean (Barbell)";"2";"60.0";"1";"";"";"";"";""
"81";"2024-04-07 17:05:58";"Karhu 1.0.A #7";"5041";"Hang Clean (Barbell)";"3";"60.0";"1";"";"";"";"";""
"81";"2024-04-07 17:05:58";"Karhu 1.0.A #7";"5041";"Hang Clean (Barbell)";"4";"70.0";"1";"";"";"";"";""
"81";"2024-04-07 17:05:58";"Karhu 1.0.A #7";"5041";"Hang Clean (Barbell)";"5";"70.0";"1";"";"";"";"";""
"81";"2024-04-07 17:05:58";"Karhu 1.0.A #7";"5041";"Split Jerk (Barbell)";"1";"50.0";"1";"";"";"";"";""
"81";"2024-04-07 17:05:58";"Karhu 1.0.A #7";"5041";"Split Jerk (Barbell)";"2";"60.0";"1";"";"";"";"";""
"81";"2024-04-07 17:05:58";"Karhu 1.0.A #7";"5041";"Split Jerk (Barbell)";"3";"60.0";"1";"";"";"";"";""
"81";"2024-04-07 17:05:58";"Karhu 1.0.A #7";"5041";"Split Jerk (Barbell)";"4";"70.0";"1";"";"";"";"";""
"81";"2024-04-07 17:05:58";"Karhu 1.0.A #7";"5041";"Split Jerk (Barbell)";"5";"70.0";"1";"";"";"";"";""
"81";"2024-04-07 17:05:58";"Karhu 1.0.A #7";"5041";"Squat (Barbell)";"1";"104.0";"5";"";"";"";"";""
"81";"2024-04-07 17:05:58";"Karhu 1.0.A #7";"5041";"Squat (Barbell)";"2";"104.0";"5";"";"";"";"";""
"81";"2024-04-07 17:05:58";"Karhu 1.0.A #7";"5041";"Squat (Barbell)";"3";"104.0";"5";"";"";"";"";""
"81";"2024-04-07 17:05:58";"Karhu 1.0.A #7";"5041";"Squat (Barbell)";"4";"104.0";"5";"";"";"";"";""
"81";"2024-04-07 17:05:58";"Karhu 1.0.A #7";"5041";"Squat (Barbell)";"5";"104.0";"9";"";"";"";"";""
"81";"2024-04-07 17:05:58";"Karhu 1.0.A #7";"5041";"Bench Press (Barbell)";"1";"90.0";"5";"";"";"";"";""
"81";"2024-04-07 17:05:58";"Karhu 1.0.A #7";"5041";"Bench Press (Barbell)";"2";"90.0";"5";"";"";"";"";""
"81";"2024-04-07 17:05:58";"Karhu 1.0.A #7";"5041";"Bench Press (Barbell)";"3";"90.0";"5";"";"";"";"";""
"81";"2024-04-07 17:05:58";"Karhu 1.0.A #7";"5041";"Bench Press (Barbell)";"4";"90.0";"5";"";"";"";"";""
"81";"2024-04-07 17:05:58";"Karhu 1.0.A #7";"5041";"Bench Press (Barbell)";"5";"90.0";"10";"";"";"";"";""
"81";"2024-04-07 17:05:58";"Karhu 1.0.A #7";"5041";"Jefferson Curl";"1";"64.0";"5";"";"";"";"";""
"81";"2024-04-07 17:05:58";"Karhu 1.0.A #7";"5041";"Jefferson Curl";"2";"64.0";"5";"";"";"";"";""
"81";"2024-04-07 17:05:58";"Karhu 1.0.A #7";"5041";"Jefferson Curl";"3";"64.0";"5";"";"";"";"";""
"81";"2024-04-07 17:05:58";"Karhu 1.0.A #7";"5041";"Side Bend (Dumbbell)";"1";"64.0";"5";"";"";"";"";""
"81";"2024-04-07 17:05:58";"Karhu 1.0.A #7";"5041";"Side Bend (Dumbbell)";"2";"64.0";"5";"";"";"";"";""
"81";"2024-04-07 17:05:58";"Karhu 1.0.A #7";"5041";"Side Bend (Dumbbell)";"3";"64.0";"5";"";"";"";"";""
"81";"2024-04-07 17:05:58";"Karhu 1.0.A #7";"5041";"Bicep Curl (Barbell)";"1";"42.0";"10";"";"";"";"";""
"81";"2024-04-07 17:05:58";"Karhu 1.0.A #7";"5041";"Bicep Curl (Barbell)";"2";"42.0";"7";"";"";"";"";""
"81";"2024-04-07 17:05:58";"Karhu 1.0.A #7";"5041";"Bicep Curl (Barbell)";"3";"42.0";"7";"";"";"";"";""
"81";"2024-04-07 17:05:58";"Karhu 1.0.A #7";"5041";"Upright Row (Barbell)";"1";"42.0";"8";"";"";"";"";""
"81";"2024-04-07 17:05:58";"Karhu 1.0.A #7";"5041";"Upright Row (Barbell)";"2";"42.0";"5";"";"";"";"";""
"81";"2024-04-07 17:05:58";"Karhu 1.0.A #7";"5041";"Upright Row (Barbell)";"3";"42.0";"5";"";"";"";"";""
"82";"2024-04-08 18:40:28";"Fighter Pullup Challenge #32";"1910";"Pull Up";"1";"0.0";"16";"";"";"";"";""
"82";"2024-04-08 18:40:28";"Fighter Pullup Challenge #32";"1910";"Pull Up";"2";"24.0";"7";"";"";"";"";""
"82";"2024-04-08 18:40:28";"Fighter Pullup Challenge #32";"1910";"Pull Up";"3";"24.0";"5";"";"";"";"";""
"82";"2024-04-08 18:40:28";"Fighter Pullup Challenge #32";"1910";"Pull Up";"4";"24.0";"5";"";"";"";"";""
"82";"2024-04-08 18:40:28";"Fighter Pullup Challenge #32";"1910";"Pull Up";"5";"0.0";"16";"";"";"";"";""
"82";"2024-04-08 18:40:28";"Fighter Pullup Challenge #32";"1910";"Pull Up";"6";"0.0";"12";"";"";"";"";""
"82";"2024-04-08 18:40:28";"Fighter Pullup Challenge #32";"1910";"Pull Up";"7";"0.0";"13";"";"";"";"";""
"82";"2024-04-08 18:40:28";"Fighter Pullup Challenge #32";"1910";"Pull Up";"8";"0.0";"10";"";"";"";"";""
"83";"2024-04-08 20:45:04";"Gripper #24";"775";"Hand Gripper";"1";"68.0";"20";"";"";"";"";""
"83";"2024-04-08 20:45:04";"Gripper #24";"775";"Hand Gripper";"2";"68.0";"20";"";"";"";"";""
"83";"2024-04-08 20:45:04";"Gripper #24";"775";"Hand Gripper";"3";"68.0";"20";"";"";"";"";""
"83";"2024-04-08 20:45:04";"Gripper #24";"775";"Hand Gripper";"4";"68.0";"20";"";"";"";"";""
"83";"2024-04-08 20:45:04";"Gripper #24";"775";"Hand Gripper";"5";"68.0";"20";"";"";"";"";""
"84";"2024-04-11 18:30:00";"Fighter Pullup Challenge #33";"5356";"Pull Up";"1";"0.0";"10";"";"";"";"";""
"84";"2024-04-11 18:30:00";"Fighter Pullup Challenge #33";"5356";"Pull Up";"2";"0.0";"10";"";"";"";"";""
"84";"2024-04-11 18:30:00";"Fighter Pullup Challenge #33";"5356";"Pull Up";"3";"0.0";"10";"";"";"";"";""
"84";"2024-04-11 18:30:00";"Fighter Pullup Challenge #33";"5356";"Pull Up";"4";"0.0";"10";"";"";"";"";""
"84";"2024-04-11 18:30:00";"Fighter Pullup Challenge #33";"5356";"Pull Up";"5";"0.0";"10";"";"";"";"";""
"84";"2024-04-11 18:30:00";"Fighter Pullup Challenge #33";"5356";"Pull Up";"6";"0.0";"10";"";"";"";"";""
"84";"2024-04-11 18:30:00";"Fighter Pullup Challenge #33";"5356";"Pull Up";"7";"0.0";"10";"";"";"";"";""
"84";"2024-04-11 18:30:00";"Fighter Pullup Challenge #33";"5356";"Pull Up";"8";"0.0";"10";"";"";"";"";""
"84";"2024-04-11 18:30:00";"Fighter Pullup Challenge #33";"5356";"Pull Up";"9";"0.0";"10";"";"";"";"";""
"84";"2024-04-11 18:30:00";"Fighter Pullup Challenge #33";"5356";"Pull Up";"10";"0.0";"10";"";"";"";"";""
"85";"2024-04-11 23:40:00";"Gripper #25";"1091";"Hand Gripper";"1";"68.0";"15";"";"";"";"";""
"85";"2024-04-11 23:40:00";"Gripper #25";"1091";"Hand Gripper";"2";"68.0";"15";"";"";"";"";""
"85";"2024-04-11 23:40:00";"Gripper #25";"1091";"Hand Gripper";"3";"68.0";"15";"";"";"";"";""
"85";"2024-04-11 23:40:00";"Gripper #25";"1091";"Hand Gripper";"4";"68.0";"15";"";"";"";"";""
"85";"2024-04-11 23:40:00";"Gripper #25";"1091";"Hand Gripper";"5";"68.0";"15";"";"";"";"";""
"86";"2024-04-12 19:16:28";"Karhu 1.0.B #8";"4518";"Power Snatch (Barbell)";"1";"50.0";"1";"";"";"";"";""
"86";"2024-04-12 19:16:28";"Karhu 1.0.B #8";"4518";"Power Snatch (Barbell)";"2";"50.0";"1";"";"";"";"";""
"86";"2024-04-12 19:16:28";"Karhu 1.0.B #8";"4518";"Power Snatch (Barbell)";"3";"50.0";"1";"";"";"";"";""
"86";"2024-04-12 19:16:28";"Karhu 1.0.B #8";"4518";"Power Snatch (Barbell)";"4";"50.0";"1";"";"";"";"";""
"86";"2024-04-12 19:16:28";"Karhu 1.0.B #8";"4518";"Power Clean";"1";"50.0";"1";"";"";"";"";""
"86";"2024-04-12 19:16:28";"Karhu 1.0.B #8";"4518";"Power Clean";"2";"60.0";"1";"";"";"";"";""
"86";"2024-04-12 19:16:28";"Karhu 1.0.B #8";"4518";"Power Clean";"3";"70.0";"1";"";"";"";"";""
"86";"2024-04-12 19:16:28";"Karhu 1.0.B #8";"4518";"Power Clean";"4";"80.0";"1";"";"";"";"";""
"86";"2024-04-12 19:16:28";"Karhu 1.0.B #8";"4518";"Power Clean";"5";"90.0";"1";"";"";"";"";""
"86";"2024-04-12 19:16:28";"Karhu 1.0.B #8";"4518";"Push Press";"1";"50.0";"1";"";"";"";"";""
"86";"2024-04-12 19:16:28";"Karhu 1.0.B #8";"4518";"Push Press";"2";"60.0";"1";"";"";"";"";""
